amount,transaction_hour,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_fraud,is_night,log_amount,merchant_category_Electronics,merchant_category_Food,merchant_category_Grocery,merchant_category_Travel
15.05,6,0,0,51,1,32,0,0,2.775708849576025,False,False,True,False
116.62,16,0,0,86,1,33,0,0,4.76745908903181,False,False,True,False
179.01,2,0,0,74,3,40,0,1,5.193012404902613,False,False,False,True
317.53,10,0,0,96,3,51,0,0,5.763716662099238,False,False,False,False
275.4,5,0,0,26,2,37,0,0,5.621849091893515,False,True,False,False
58.4,5,0,0,50,2,36,0,0,4.084294226368599,False,False,False,False
509.07,14,0,1,93,2,27,0,0,6.23454797120174,False,False,False,False
23.9,6,0,0,70,1,67,0,0,3.214867803470662,True,False,False,False
374.49,10,0,0,87,4,51,0,0,5.928231839691119,False,False,False,True
636.91,16,0,0,94,3,57,0,0,6.458197207563349,False,False,False,True
35.1,22,0,0,47,1,55,0,1,3.586292865338835,False,False,True,False
230.47,17,0,0,41,3,68,0,0,5.444450275495997,False,False,False,False
7.4,21,0,1,88,0,25,0,0,2.128231705849268,False,True,False,False
93.58,23,0,0,53,1,68,0,1,4.54944603721573,True,False,False,False
130.73,20,0,0,76,1,38,0,0,4.880754373241736,False,False,False,True
156.43,18,0,0,48,1,18,0,0,5.058980915026537,False,False,True,False
494.62,7,0,1,59,3,62,0,0,6.205809504065842,False,True,False,False
200.79,23,0,1,71,4,66,0,1,5.307227552677793,False,False,False,False
118.15,19,0,1,75,3,59,0,0,4.780383203544751,False,True,False,False
298.62,7,0,0,26,1,35,0,0,5.702515005089236,False,False,False,True
541.16,20,0,0,45,2,66,0,0,6.295561160827858,True,False,False,False
4.02,10,0,0,64,2,40,0,0,1.6134299337036377,False,False,False,False
728.42,20,0,0,93,1,33,0,0,6.592249697795758,True,False,False,False
16.21,2,0,0,59,2,64,0,1,2.845490610223448,False,True,False,False
303.14,22,0,0,68,1,59,0,1,5.717488121712313,False,True,False,False
59.21,13,0,0,59,5,42,0,0,4.097838451476356,False,False,True,False
25.52,8,0,0,49,3,22,0,0,3.277899165317662,False,False,False,False
104.32,0,0,0,55,1,28,0,1,4.657003334628109,False,True,False,False
185.89,0,0,1,76,0,60,0,1,5.230520208482211,False,False,False,True
86.32,11,0,0,59,5,63,0,0,4.4695795316817435,False,False,False,True
10.1,10,0,0,47,1,23,0,0,2.4069451083182885,True,False,False,False
164.69,20,0,0,73,2,64,0,0,5.1101185725812055,False,False,False,True
418.84,0,0,0,40,3,31,0,1,6.039873686315669,False,True,False,False
86.98,19,0,1,82,1,61,0,0,4.477109515920573,False,False,False,True
43.88,11,1,0,74,3,43,0,0,3.803992261214441,False,False,False,False
105.2,16,1,0,88,1,44,0,0,4.665324108807838,True,False,False,False
8.92,14,0,0,76,2,31,0,0,2.2945529212967815,False,False,False,False
309.15,1,0,0,64,4,60,0,1,5.737056051419127,False,True,False,False
315.12,17,0,0,78,1,46,0,0,5.756121888336774,False,True,False,False
159.61,15,0,0,41,1,35,0,0,5.0789790660748055,False,False,False,True
78.4,3,0,1,28,2,35,1,1,4.37449836825309,False,False,True,False
289.5,7,0,0,80,2,31,0,0,5.671603576291966,False,False,True,False
145.62,1,1,0,54,3,24,0,1,4.98784420579544,False,True,False,False
314.7,13,0,0,58,3,45,0,0,5.754792395563946,False,True,False,False
179.68,14,0,0,68,1,22,0,0,5.1967275107864035,True,False,False,False
276.18,8,0,0,93,4,66,0,0,5.624667114640657,False,True,False,False
164.29,1,0,0,89,1,57,0,1,5.107701506929262,False,True,False,False
96.24,16,0,0,77,1,66,0,0,4.577182149447922,True,False,False,False
570.38,9,0,0,94,1,32,0,0,6.34805448743401,False,False,False,False
140.21,8,0,0,57,3,66,0,0,4.9502481440811605,False,False,False,False
167.24,1,0,0,60,2,51,0,1,5.1253915313944445,True,False,False,False
44.84,23,0,0,42,0,22,0,1,3.8251570724064843,True,False,False,False
176.86,18,0,0,75,0,69,0,0,5.180996723971494,False,False,False,False
152.59,16,0,0,81,1,21,0,0,5.0342867144275365,False,False,False,False
36.79,10,0,0,68,2,34,0,0,3.6320445173613978,False,False,False,False
11.06,16,0,0,34,1,18,0,0,2.4898941912990393,False,False,False,False
166.9,9,0,0,63,1,27,0,0,5.123368564083496,False,False,False,True
259.67,17,0,0,80,0,51,0,0,5.563255239519225,True,False,False,False
133.39,22,0,0,73,2,67,0,1,4.900746020558973,False,False,True,False
46.29,5,0,0,82,1,50,0,0,3.8562988566557843,False,False,False,True
197.67,15,0,0,47,2,59,0,0,5.291645156779972,False,False,True,False
15.03,17,1,0,31,3,44,0,0,2.7744619666214616,False,False,True,False
104.96,19,0,0,69,2,41,0,0,4.663061664403869,False,True,False,False
32.11,17,0,0,79,3,68,0,0,3.4998353515591547,True,False,False,False
36.7,0,0,0,79,3,60,0,1,3.629660094453965,False,False,False,True
40.68,2,0,0,62,0,45,0,1,3.7300213974451113,True,False,False,False
88.0,14,0,0,43,3,36,0,0,4.48863636973214,False,False,False,False
9.45,19,0,0,46,2,19,0,0,2.34660197841082,True,False,False,False
91.29,9,0,0,35,2,18,0,0,4.524935793277486,False,False,True,False
129.03,20,0,0,27,2,62,0,0,4.867765193063229,False,False,False,False
118.85,4,0,0,43,0,42,0,1,4.786240960880393,True,False,False,False
86.86,14,1,0,31,1,20,0,0,4.475744638547633,True,False,False,False
328.91,22,0,0,58,1,24,0,1,5.798819889990953,False,False,True,False
28.27,13,0,0,35,1,42,0,0,3.3765631007037946,False,False,False,False
126.83,14,0,0,29,2,32,0,0,4.8507012561799305,False,False,True,False
11.53,9,0,0,95,0,69,0,0,2.528125768907977,True,False,False,False
13.29,23,0,1,60,6,21,0,1,2.659559991941776,False,False,False,True
153.54,8,0,0,29,3,19,0,0,5.040452962505438,False,False,False,True
150.26,11,0,1,80,3,23,0,0,5.019000210427883,False,True,False,False
378.72,6,0,0,29,3,52,0,0,5.939434139013597,False,False,False,True
146.91,4,0,0,51,8,51,0,1,4.996603980683279,False,False,False,False
578.46,23,0,0,51,2,38,0,1,6.3620966353759,False,True,False,False
8.99,9,0,0,56,3,39,0,0,2.301584592660462,False,False,False,False
18.57,7,0,0,39,1,69,0,0,2.9739977814079848,False,False,False,True
8.11,21,0,0,78,4,58,0,0,2.209372711271867,False,False,False,True
36.88,19,0,0,44,1,46,0,0,3.6344232683178777,True,False,False,False
140.27,15,0,0,58,2,66,0,0,4.950672952923573,False,False,False,False
186.71,11,0,0,58,1,31,0,0,5.2348982186783815,False,False,True,False
8.4,8,0,1,70,1,63,0,0,2.2407096892759584,True,False,False,False
525.28,9,0,0,45,1,59,0,0,6.2658333904976375,False,False,False,False
332.32,15,0,0,63,1,66,0,0,5.809102989514006,False,True,False,False
63.33,9,0,1,64,1,24,0,0,4.1640260854229085,False,False,False,False
14.46,8,0,0,68,0,22,0,0,2.738256043159276,False,True,False,False
33.51,2,0,0,60,2,32,0,1,3.541249137109912,False,True,False,False
24.44,18,0,0,79,3,69,0,0,3.2363227384719213,False,False,False,True
23.68,10,0,0,95,0,65,0,0,3.205993199037187,False,False,True,False
131.58,5,0,1,74,0,31,0,0,4.887186236813245,False,False,False,False
50.79,5,0,0,82,0,54,0,0,3.9471970804358,False,False,True,False
79.81,14,0,0,98,1,52,0,0,4.392100720245356,False,True,False,False
820.24,14,1,0,98,3,66,0,0,6.710815393164563,False,False,False,True
207.54,12,0,0,62,6,45,0,0,5.340130869361447,False,False,True,False
535.6,21,0,0,48,2,54,0,0,6.285252937991523,True,False,False,False
27.68,4,0,0,98,4,43,0,1,3.3562000157314196,False,True,False,False
86.67,13,0,0,83,0,23,0,0,4.473579765600494,True,False,False,False
145.63,20,0,0,69,0,65,0,0,4.987912406988988,False,False,True,False
14.38,1,0,0,50,2,64,0,1,2.733067964077498,False,False,True,False
0.76,22,0,0,89,2,25,0,1,0.5653138090500605,False,False,True,False
199.8,11,0,0,35,4,27,0,0,5.302309387817574,False,False,False,False
184.81,19,0,0,74,4,63,0,0,5.224724646244663,False,True,False,False
95.21,13,0,0,82,3,39,0,0,4.566533302373173,False,True,False,False
121.08,18,0,0,58,1,27,0,0,4.804676567536147,False,True,False,False
96.64,23,1,0,40,2,36,0,1,4.581287245524759,False,False,False,False
4.37,19,0,0,83,4,49,0,0,1.6808279085207734,False,False,True,False
73.53,14,0,0,25,5,31,0,0,4.311201728893603,False,False,True,False
35.08,19,0,0,65,7,41,0,0,3.585738695194423,True,False,False,False
18.65,23,0,0,52,2,35,0,1,2.9780773383152703,False,False,False,False
565.21,16,0,0,39,1,44,0,0,6.338965034125509,False,False,False,True
164.64,13,0,0,70,1,35,0,0,5.109816758677367,False,False,False,False
234.79,22,0,0,56,2,21,0,1,5.4629415783829565,True,False,False,False
68.2,17,0,0,63,3,46,0,0,4.237000862623624,True,False,False,False
89.9,21,0,0,89,1,48,0,0,4.509760001183433,True,False,False,False
48.67,23,0,0,97,1,20,0,1,3.905401129119259,False,False,True,False
18.36,4,0,0,99,2,34,0,1,2.963209081848431,False,False,False,True
35.51,21,0,1,35,1,20,0,0,3.5975861956675455,True,False,False,False
287.48,11,0,1,94,0,24,0,0,5.664625759455007,False,True,False,False
203.72,9,0,0,58,2,48,0,0,5.321643191851534,False,False,True,False
142.51,7,0,0,74,2,44,0,0,4.96640471918284,False,False,False,True
116.02,5,0,0,68,4,55,0,0,4.76234486036009,False,True,False,False
460.19,14,0,0,38,4,20,0,0,6.133810105592618,False,False,False,True
13.59,11,0,0,96,2,30,0,0,2.6803363625346943,False,False,False,True
59.28,5,0,1,49,1,35,0,0,4.099000373758295,False,True,False,False
77.52,11,0,0,92,2,39,0,0,4.3633533694082605,False,False,False,False
274.54,14,1,1,74,2,62,0,0,5.618732808616453,False,False,False,True
881.06,11,0,0,56,2,29,0,0,6.78226008090393,False,False,False,False
49.56,8,1,0,79,3,56,0,0,3.923160749838602,False,False,False,True
373.3,18,0,0,49,1,67,0,0,5.925057614910384,False,True,False,False
319.61,20,0,0,76,5,36,0,0,5.770225431204915,False,False,False,True
45.8,1,1,0,80,2,63,0,1,3.845883202923601,True,False,False,False
91.75,12,0,0,46,0,47,0,0,4.529907701487544,True,False,False,False
94.87,12,0,0,71,2,61,0,0,4.562993107088905,False,False,False,True
688.82,7,0,0,94,2,48,0,0,6.536430693993704,False,True,False,False
35.92,12,0,0,75,1,34,0,0,3.6087534096346516,False,True,False,False
288.94,3,0,0,90,7,45,0,1,5.669674005022752,False,False,True,False
73.22,5,0,0,94,1,58,0,0,4.307033655632451,False,True,False,False
236.26,5,0,0,99,1,21,0,0,5.469156586232957,False,False,False,False
98.05,20,0,0,89,1,22,0,0,4.59562477314456,False,False,False,True
155.45,11,0,0,46,0,52,0,0,5.052736470114891,True,False,False,False
321.74,11,0,1,65,3,24,0,0,5.776847045513207,False,True,False,False
293.49,16,0,0,71,3,33,0,0,5.685245046657743,True,False,False,False
362.35,6,1,0,84,2,43,0,0,5.895366557062645,False,False,True,False
11.06,14,0,0,46,2,37,0,0,2.4898941912990393,False,False,False,True
212.01,23,0,0,28,2,21,0,1,5.361339112964193,False,True,False,False
27.15,16,0,0,68,2,49,0,0,3.3375473545856993,True,False,False,False
96.76,9,0,0,65,0,26,0,0,4.582515495423285,False,True,False,False
143.17,22,0,0,62,1,20,0,1,4.970993158823812,False,False,True,False
92.77,19,0,0,41,2,68,0,0,4.540844975431534,True,False,False,False
131.97,5,1,0,41,1,49,0,0,4.890123538868615,True,False,False,False
1019.26,8,0,0,69,2,62,0,0,6.927812775757116,False,False,False,True
26.15,14,0,0,70,0,67,0,0,3.3013770463799443,False,False,False,True
202.56,15,0,0,32,2,19,0,0,5.315960801720632,True,False,False,False
90.75,20,0,0,39,2,45,0,0,4.51906748693468,False,False,False,True
25.69,7,0,0,57,4,22,0,0,3.284288963416433,True,False,False,False
31.11,15,0,0,73,1,31,0,0,3.4691675081014224,False,False,False,False
536.63,4,0,0,34,1,62,0,1,6.287170591223407,False,True,False,False
381.05,17,1,0,86,2,27,0,0,5.9455514900935755,False,False,False,False
427.61,19,0,0,79,1,61,0,0,6.0605474145451765,False,False,False,False
858.88,13,0,0,82,3,49,0,0,6.756792844627935,False,True,False,False
42.05,1,0,0,87,0,55,0,1,3.7623622308737397,True,False,False,False
79.05,22,0,0,35,0,64,0,1,4.382651439442724,True,False,False,False
199.13,22,0,0,59,1,45,0,1,5.2989671553895334,False,False,False,True
119.03,2,0,0,28,5,18,1,1,4.787741711537254,False,False,True,False
97.55,13,0,0,90,2,20,0,0,4.590564033598729,True,False,False,False
79.72,6,0,0,57,2,56,0,0,4.390986376045354,False,True,False,False
162.16,14,0,0,97,1,42,0,0,5.094731314449358,False,False,True,False
154.27,16,1,0,59,0,47,0,0,5.045165536993078,False,True,False,False
31.7,0,0,0,62,1,53,0,1,3.487375077903208,False,True,False,False
114.87,8,0,0,81,4,55,0,0,4.752468873008971,False,True,False,False
145.13,21,0,0,57,1,47,0,0,4.984496636486561,False,False,True,False
152.03,13,0,0,68,1,32,0,0,5.0306339806029445,False,False,False,False
42.45,15,0,0,77,2,48,0,0,3.7716108517114013,False,True,False,False
244.05,20,0,0,44,2,60,0,0,5.501462271355557,False,False,False,True
4.59,12,0,0,87,2,42,0,0,1.7209792871670078,True,False,False,False
78.88,5,0,0,75,1,40,0,0,4.380525508547614,True,False,False,False
272.72,21,0,0,38,8,63,0,0,5.6121056860842975,True,False,False,False
149.38,0,0,0,59,2,43,0,1,5.01316542394988,False,False,True,False
54.48,20,0,0,69,0,67,0,0,4.016022595446631,False,False,False,True
213.71,3,0,0,57,3,39,0,1,5.3692882804186155,False,False,False,True
150.83,2,0,0,85,2,33,0,1,5.022761473894096,False,False,False,True
286.35,16,0,0,96,2,34,0,0,5.660700984953751,False,False,False,True
239.06,1,0,0,77,2,44,0,1,5.480888892097199,False,False,False,True
169.54,18,0,0,74,1,34,0,0,5.138969873313903,False,False,False,False
120.56,19,0,0,39,3,34,0,0,4.800407968048592,False,False,False,True
25.73,22,0,1,66,2,37,0,1,3.2857865301508276,False,False,False,True
54.52,21,0,0,44,4,19,0,0,4.016743316198549,False,False,True,False
97.77,7,0,0,92,5,53,0,0,4.592793914920036,False,False,True,False
164.62,14,0,0,31,0,40,0,0,5.109696007605554,False,False,False,True
129.77,5,0,0,90,1,45,0,0,4.873440054918411,False,False,False,False
61.19,22,0,0,97,1,43,0,1,4.1301942151157975,False,False,False,True
1.17,19,0,0,47,2,60,0,0,0.7747271675523681,False,False,False,True
123.42,1,0,0,60,1,67,0,1,4.823662939086874,False,False,False,True
60.54,14,0,0,36,2,62,0,0,4.119687369893896,False,True,False,False
238.78,19,0,0,47,0,68,0,0,5.4797218362795075,False,False,False,False
4.36,11,0,0,35,0,29,0,0,1.6789639750827108,True,False,False,False
158.23,2,0,0,25,2,34,0,1,5.070349697868335,False,False,False,True
510.89,9,0,0,63,4,58,0,0,6.238109758207283,True,False,False,False
34.5,13,0,0,94,4,45,0,0,3.56953269648137,False,False,False,False
114.84,21,0,0,55,1,28,0,0,4.752209928637407,False,False,False,True
17.26,13,0,0,33,4,55,0,0,2.9047128751668225,True,False,False,False
176.88,2,0,0,80,2,62,0,1,5.1811091656424955,True,False,False,False
143.94,0,0,0,42,3,28,0,1,4.976319863681136,False,False,False,False
94.17,19,0,0,83,2,32,0,0,4.555664766084252,False,False,False,True
132.63,0,1,0,91,1,43,0,1,4.89507478679297,False,True,False,False
408.4,1,0,0,27,6,46,1,1,6.014692673227189,False,False,False,False
39.33,18,0,0,54,2,43,0,0,3.697095608885277,False,True,False,False
4.11,23,0,0,88,3,40,0,1,1.631199404215613,False,False,False,True
356.05,9,0,0,94,2,28,0,0,5.877875827995119,True,False,False,False
154.92,3,0,0,26,3,21,0,1,5.049343055199305,False,False,False,False
398.39,3,0,0,44,1,69,0,1,5.9899383831119355,False,False,False,False
163.56,12,0,0,53,1,27,0,0,5.103275245344702,False,False,False,False
299.08,8,1,0,33,3,59,0,0,5.704049105773632,False,False,True,False
101.08,6,0,0,28,2,57,0,0,4.6257568195964796,False,False,False,True
249.43,15,0,1,64,1,50,0,0,5.523179440356211,False,False,True,False
439.62,17,0,0,79,1,21,0,0,6.088182825984419,False,False,False,False
152.81,2,0,0,37,3,53,0,1,5.035718074463719,False,False,False,False
35.89,19,0,1,30,0,25,0,0,3.607940511608584,False,True,False,False
56.35,19,0,0,97,2,39,0,0,4.04917284357538,False,False,True,False
39.86,9,0,1,50,3,38,0,0,3.710151589389476,True,False,False,False
51.03,23,1,0,65,1,47,0,1,3.9518204753022124,False,False,False,True
65.86,21,0,1,66,3,47,0,0,4.202600880991953,True,False,False,False
145.8,15,0,0,85,2,33,0,0,4.9890711161804155,True,False,False,False
159.61,2,0,0,86,0,63,0,1,5.0789790660748055,False,False,False,True
100.08,10,0,0,92,2,19,0,0,4.615912282519994,False,False,False,False
172.01,9,0,1,45,1,40,0,0,5.153349396295431,False,True,False,False
15.32,15,0,0,55,0,51,0,0,2.792391349535961,False,False,False,False
16.54,7,0,0,67,1,47,0,0,2.864483986944037,False,False,False,False
33.94,8,0,0,45,1,45,0,0,3.5536323047059106,False,False,True,False
131.39,14,0,0,53,2,22,0,0,4.885752111949565,True,False,False,False
43.34,20,0,0,79,2,52,0,0,3.7918872041881655,True,False,False,False
59.95,2,0,0,82,4,26,0,1,4.110053855927281,True,False,False,False
92.04,3,0,1,48,1,55,0,1,4.533029508210409,False,True,False,False
300.71,12,0,0,69,2,63,0,0,5.709466291124499,False,True,False,False
2.51,11,0,0,33,3,36,0,0,1.2556160374777743,False,True,False,False
188.65,20,0,1,90,1,58,0,0,5.245180268134908,False,False,False,True
198.95,8,0,0,26,2,24,0,0,5.298067335292827,False,True,False,False
288.49,13,0,0,61,2,43,0,0,5.668120754102115,False,False,True,False
485.89,18,0,0,61,1,31,0,0,6.188038224879573,False,False,True,False
3.66,6,0,0,93,3,49,0,0,1.5390154481375546,False,False,False,False
30.06,15,0,0,70,1,56,0,0,3.435920817720541,False,False,False,False
391.15,21,0,0,30,1,47,0,0,5.971644419658675,False,False,False,False
110.42,19,0,0,72,2,27,0,0,4.71330684459267,False,False,False,False
149.66,4,0,0,32,1,19,0,1,5.015025642397549,False,False,True,False
195.8,9,0,0,56,2,55,0,0,5.282187984618153,False,False,False,False
204.57,17,0,1,91,1,22,0,0,5.325786608537582,False,False,True,False
483.2,10,0,0,97,2,23,0,0,6.182498044503958,False,True,False,False
1042.64,6,0,0,92,1,45,0,0,6.950469881389674,False,True,False,False
229.24,13,0,0,52,4,32,0,0,5.439122243139058,False,False,False,True
60.95,19,0,1,64,2,46,0,0,4.126327608075152,False,False,False,False
381.28,17,0,0,40,4,47,0,0,5.9461533243979785,False,True,False,False
9.09,10,0,0,81,2,61,0,0,2.3115448343655176,False,True,False,False
47.3,21,0,0,99,0,61,0,0,3.877431560658527,True,False,False,False
409.82,11,0,1,79,3,48,0,0,6.018155162361026,True,False,False,False
53.27,17,0,0,63,3,48,0,0,3.9939715880753135,False,False,True,False
44.87,1,0,1,79,3,52,0,1,3.8258113086090804,False,False,False,True
26.76,22,0,0,54,1,43,0,1,3.3235961356386037,True,False,False,False
352.76,0,0,0,66,2,26,0,1,5.868618717109136,False,False,False,True
124.79,22,0,1,29,3,65,0,1,4.834613849850781,False,True,False,False
202.25,9,0,0,69,2,24,0,0,5.31443674842792,False,False,True,False
49.18,20,0,0,88,2,30,0,0,3.9156165409382764,False,False,False,True
255.42,0,0,0,56,2,37,0,1,5.546816725124555,True,False,False,False
256.89,5,0,0,36,4,68,0,0,5.552533137416657,False,True,False,False
67.47,6,0,0,90,4,45,0,0,4.226395693132972,False,False,False,False
95.18,16,0,0,76,1,64,0,0,4.566221435849517,False,True,False,False
42.36,8,1,0,95,4,47,0,0,3.769537357131391,True,False,False,False
675.6,6,0,0,56,2,68,0,0,6.517080256346608,True,False,False,False
186.72,16,0,0,59,2,58,0,0,5.234951490926217,False,False,False,False
490.75,2,0,0,30,3,44,0,1,6.197970457269168,False,True,False,False
65.07,15,1,1,46,1,66,0,0,4.190714786041794,False,False,False,True
274.1,4,0,0,71,2,47,0,1,5.617134667930529,False,False,False,True
261.33,19,1,0,37,2,58,0,0,5.56960325318826,False,True,False,False
211.78,17,0,0,47,2,41,0,0,5.36025876808822,False,False,False,True
606.75,0,0,0,68,2,47,0,1,6.409763613196232,False,True,False,False
90.03,3,0,0,33,4,18,0,1,4.511189122517197,False,True,False,False
25.22,22,0,0,83,0,41,0,1,3.2665224783355535,True,False,False,False
200.49,10,0,0,54,2,37,0,0,5.3057397523636745,False,False,True,False
235.22,19,0,0,68,1,25,0,0,5.464763574183701,True,False,False,False
154.05,8,0,0,73,3,34,0,0,5.043747645546458,False,False,False,True
41.71,7,0,0,40,3,48,0,0,3.754433084853375,False,False,True,False
126.38,7,0,0,98,2,21,0,0,4.84717474494322,False,True,False,False
67.36,4,0,0,77,2,51,0,1,4.224787858247391,False,False,False,True
100.38,11,0,1,26,3,50,0,0,4.6188758330442035,False,False,False,False
186.53,0,0,0,91,1,46,0,1,5.23393883261183,False,False,False,True
246.12,14,0,0,66,4,69,0,0,5.509874048610326,False,False,True,False
47.57,17,0,0,88,2,36,0,0,3.8830060563576536,False,False,True,False
93.55,5,0,0,32,3,31,0,0,4.549128795104466,False,True,False,False
56.44,9,0,0,97,3,42,0,0,4.050740924739968,False,False,False,False
39.86,13,0,0,45,3,18,0,0,3.710151589389476,False,True,False,False
275.34,20,0,0,84,3,39,0,0,5.621631991628523,False,False,False,False
431.94,7,0,0,58,0,63,0,0,6.070599150271709,False,False,False,False
83.23,2,0,0,28,0,21,0,1,4.433551152327272,False,True,False,False
250.46,21,1,0,86,1,69,0,0,5.5272839311650355,False,False,False,True
409.14,21,0,0,26,0,52,0,0,6.016498564827623,True,False,False,False
336.89,18,0,0,74,1,67,0,0,5.822720398727715,False,False,False,False
36.34,11,0,0,50,3,69,0,0,3.6200651381135764,False,False,True,False
563.44,11,0,0,61,4,56,0,0,6.33583408918956,False,True,False,False
85.08,14,0,0,79,4,50,0,0,4.455277096413474,False,False,False,True
74.59,6,0,0,42,3,33,0,0,4.325323999304086,False,False,False,False
11.6,3,0,0,48,1,62,0,1,2.533696813957432,False,False,False,True
119.86,20,0,0,54,7,52,0,0,4.794632850933413,False,True,False,False
20.78,8,0,0,41,1,29,0,0,3.0809921175048145,False,False,True,False
51.43,21,0,1,66,1,53,0,0,3.9594789465844413,False,False,False,False
68.61,15,0,0,36,2,68,0,0,4.242908235180575,False,False,False,False
297.82,12,0,0,51,0,63,0,0,5.699841385422939,False,False,False,True
375.0,3,0,0,79,2,24,0,1,5.929589143389895,False,True,False,False
64.84,23,0,0,28,1,21,0,1,4.187227556368814,True,False,False,False
352.23,8,0,0,59,0,29,0,0,5.867119402835146,False,False,False,False
350.37,20,0,0,89,1,24,0,0,5.861839799313996,False,False,True,False
260.4,17,0,0,53,2,63,0,0,5.566051801190121,False,False,False,False
28.55,14,0,0,96,2,32,0,0,3.386083743852107,False,False,False,False
211.0,14,0,0,96,1,23,0,0,5.356586274672012,True,False,False,False
522.15,5,0,0,60,1,34,0,0,6.259868229827056,True,False,False,False
206.53,10,0,0,58,3,34,0,0,5.3352759075335685,False,True,False,False
72.52,7,0,0,60,1,61,0,0,4.297557478047431,False,False,False,False
124.98,20,0,1,79,0,21,0,0,4.836123164193783,False,False,False,False
186.78,16,0,0,28,1,24,0,0,5.2352710648304015,False,False,False,True
128.61,23,0,0,35,1,53,0,1,4.864529941435284,False,False,False,True
23.0,16,0,0,83,4,24,0,0,3.1780538303479458,False,False,True,False
67.33,23,0,0,27,2,55,0,1,4.224348908792687,False,False,True,False
291.87,17,0,0,98,1,53,0,0,5.679728824552481,False,False,False,True
355.73,3,0,0,36,2,59,0,1,5.876979193117597,False,False,True,False
26.58,14,0,0,97,0,50,0,0,3.3170908723651555,False,False,False,False
548.04,1,0,0,45,2,40,0,1,6.308171298600379,True,False,False,False
71.77,1,1,0,46,0,45,0,1,4.287303782358995,False,False,False,False
195.41,9,0,0,42,0,45,0,0,5.28020431112111,False,False,False,True
250.85,2,0,0,30,1,50,0,1,5.528833672191659,False,True,False,False
300.78,7,0,1,89,4,39,0,0,5.709698275085505,False,True,False,False
524.55,19,0,0,79,1,56,0,0,6.2644453332693635,False,False,False,True
67.55,6,0,1,64,1,39,0,0,4.227563406008323,False,False,False,False
351.99,11,1,1,76,2,21,0,0,5.866439727920136,False,False,True,False
25.42,18,0,0,68,2,41,0,0,3.2741212990941793,False,False,True,False
219.77,14,0,0,86,1,33,0,0,5.397121435606618,False,True,False,False
243.85,13,0,0,98,3,67,0,0,5.500645778148327,False,False,False,True
203.82,15,0,0,53,2,63,0,0,5.322131544647291,False,False,False,True
52.34,13,0,0,43,1,30,0,0,3.9766865187538682,True,False,False,False
371.5,2,0,0,52,3,32,0,1,5.920237037819614,False,True,False,False
33.29,17,0,0,43,4,50,0,0,3.534853766474829,False,False,False,True
9.92,21,0,0,55,2,47,0,0,2.390595970316759,True,False,False,False
227.51,5,0,1,78,2,40,0,0,5.4315799730528065,False,False,True,False
116.15,16,0,0,86,1,59,0,0,4.763455164953805,False,True,False,False
340.4,22,0,0,38,1,67,0,1,5.83305481036034,False,True,False,False
87.04,13,0,1,74,3,22,0,0,4.477791256658261,False,False,False,True
33.17,13,0,0,83,2,56,0,0,3.5313480661272005,False,False,False,True
325.91,19,0,0,94,3,51,0,0,5.789684903656904,False,False,False,False
143.3,12,0,0,82,1,58,0,0,4.971894465779825,False,False,True,False
37.75,2,0,0,33,2,22,0,1,3.657130755799356,False,False,True,False
229.38,12,1,0,81,4,67,0,0,5.4397301194983605,True,False,False,False
128.81,23,0,0,65,0,61,0,1,4.866071842904903,True,False,False,False
166.88,1,0,0,51,0,21,0,1,5.12324943846539,False,False,False,False
111.21,8,0,0,82,1,33,0,0,4.720372115676775,False,False,True,False
317.59,12,0,0,92,2,28,0,0,5.763905009663833,True,False,False,False
318.49,7,0,0,82,5,68,0,0,5.76672597442323,False,False,True,False
222.44,15,0,0,48,2,44,0,0,5.409142921636922,False,False,True,False
20.05,23,0,1,86,1,40,0,1,3.0469005601283903,True,False,False,False
328.58,2,0,0,91,3,50,0,1,5.797819116582584,False,False,False,True
200.11,12,0,0,27,3,40,0,0,5.303852022046511,False,False,False,True
214.94,3,0,0,75,2,30,0,1,5.375000591318995,True,False,False,False
81.17,17,0,0,91,1,22,0,0,4.408790271943096,False,False,False,False
380.57,1,0,0,81,3,49,0,1,5.944294320131503,False,True,False,False
232.62,19,0,0,44,3,57,0,0,5.45369586372755,False,False,True,False
21.5,21,0,0,69,0,27,0,0,3.1135153092103742,False,True,False,False
94.3,20,0,1,30,0,32,0,0,4.557029810660157,True,False,False,False
391.48,14,0,1,57,1,32,0,0,5.972485580510179,False,False,True,False
8.7,16,0,0,67,2,40,0,0,2.272125885509337,False,True,False,False
585.89,9,0,0,74,3,62,0,0,6.37483740874133,False,False,False,True
204.63,0,0,1,51,2,51,0,1,5.326078437333427,False,False,False,False
179.64,5,0,0,54,5,21,0,0,5.1965061004013515,False,True,False,False
56.79,2,0,0,42,0,30,0,1,4.056815750329687,False,False,False,False
51.49,18,0,0,54,2,46,0,0,3.9606226752642084,False,False,False,True
512.7,6,0,0,39,3,26,0,0,6.241639437473222,False,True,False,False
63.76,12,0,0,86,0,22,0,0,4.170688128809434,True,False,False,False
268.9,12,0,1,45,1,29,0,0,5.598051520023959,False,False,True,False
89.9,16,0,0,36,3,51,0,0,4.509760001183433,False,False,False,True
26.99,0,0,0,73,2,69,0,1,3.331847303527362,False,False,False,False
1.94,13,0,0,25,3,25,0,0,1.0784095813505903,False,False,False,False
